helics_simulation_time,powerRequired
2010.0,-535.1787241354461
2011.0,-535.5424286258179
2012.0,-535.9061472603469
2013.0,-536.2698800305446
2014.0,-536.6336269285479
2015.0,-536.9973879456602
2016.0,-537.3611630723543
2017.0,-537.7249522998703
2018.0,-538.0887556284508
2019.0,-538.4525730408058
2020.0,-538.8164045258418
2021.0,-539.1802500717899
2022.0,-539.5441096662055
2023.0,-539.9079832959676
2024.0,-540.2718709584387
2025.0,-540.6357726403944
2026.0,-540.9996883252487
2027.0,-541.3636179994994
2028.0,-541.7275616491647
2029.0,-542.091519259782
2030.0,-542.4554908201314
2031.0,-542.8194763271251
2032.0,-543.1834757590052
2033.0,-543.5474891016693
2034.0,-543.911516340734
2035.0,-544.2755574615356
2036.0,-544.6396124491296
2037.0,-545.003681310454
2038.0,-545.3677640256471
2039.0,-545.7318605776991
2040.0,-546.0959709532624
2041.0,-546.3921447340065
2042.0,-546.6883315816781
2043.0,-546.9845321523597
2044.0,-547.2807464656048
2045.0,-547.5769745245071
2046.0,-547.8732163171325
2047.0,-548.1694718337734
2048.0,-548.4657410745888
2049.0,-548.7620240127379
2050.0,-549.0583206575697
2051.0,-549.3546309778251
2052.0,-549.6509549851162
2053.0,-549.9472926537605
2054.0,-550.2436439822526
2055.0,-550.5400089631208
2056.0,-550.8363875786042
2057.0,-551.1327798228973
2058.0,-551.4291856869869
2059.0,-551.725605162264
2060.0,-552.0220382391299
2061.0,-552.3184849115626
2062.0,-552.6149451708831
2063.0,-552.9114190076652
2064.0,-553.2079064131539
2065.0,-553.5044073835518
2066.0,-553.8009219141393
2067.0,-554.097449994529
2068.0,-554.393991617243
2069.0,-554.6905467776488
2070.0,-554.9871154753895
2071.0,-555.2836977002681
2072.0,-555.5802934461138
2073.0,-555.8769027075517
2074.0,-556.1735254869484
2075.0,-556.4701617749798
2076.0,-556.7668115666348
2077.0,-557.0634748569026
2078.0,-557.3601516474702
2079.0,-557.6568419320099
2080.0,-557.953545705887
2081.0,-558.2502629650327
2082.0,-558.5469937091814
2083.0,-558.8437379354341
2084.0,-559.1404956391971
2085.0,-559.4372668171566
2086.0,-559.7340514678349
2087.0,-560.0308495902625
2088.0,-560.3276611802028
2089.0,-560.6244862349163
2090.0,-560.921324752287
2091.0,-561.2181767320376
2092.0,-561.5150421705002
2093.0,-561.8119210653301
2094.0,-562.1088134142203
2095.0,-562.4057192166099
2096.0,-562.7026384695023
2097.0,-562.9995711707763
2098.0,-563.2965173183097
2099.0,-563.5934769102888
2100.0,-563.8904499445875
2101.0,-564.1874364190887
2102.0,-564.4844363317277
2103.0,-564.7814496804402
2104.0,-565.0784764631642
2105.0,-565.3755166773474
2106.0,-565.6725703200264
2107.0,-565.9696373895802
2108.0,-566.266717883743
2109.0,-566.563811800233
2110.0,-566.8609191367523
2111.0,-567.1580398909882
2112.0,-567.4551740580833
2113.0,-567.7523216365478
2114.0,-568.0494826238281
2115.0,-568.3466570171635
2116.0,-568.6438448137454
2117.0,-568.9410460107185
2118.0,-569.2382606041377
2119.0,-569.535488590022
2120.0,-569.8327299659222
2121.0,-570.1299847284607
2122.0,-570.4272528741847
2123.0,-570.7245343995655
2124.0,-571.0218293009679
2125.0,-571.3191375736319
2126.0,-571.616459214288
2127.0,-571.9137942189604
2128.0,-572.2111425835843
2129.0,-572.5085043040068
2130.0,-572.8058793759858
2131.0,-573.103267795328
2132.0,-573.400669557678
2133.0,-573.6980846584881
2134.0,-573.9955130931962
2135.0,-574.2929548571545
2136.0,-574.5904099456291
2137.0,-574.8878783539607
2138.0,-575.185360078384
2139.0,-575.482855113383
2140.0,-575.7803634540567
2141.0,-576.0778850954339
2142.0,-576.3754200324721
2143.0,-576.6729682600607
2144.0,-576.9705297742007
2145.0,-577.2681045697725
2146.0,-577.5656926413013
2147.0,-577.8632939836405
2148.0,-578.160908591594
2149.0,-578.4585364599169
2150.0,-578.7561775837139
2151.0,-579.0538319589664
2152.0,-579.3514995796513
2153.0,-579.64918044057
2154.0,-579.946874536497
2155.0,-580.2445818621774
2156.0,-580.542302412329
2157.0,-580.8400361841033
2158.0,-581.1377831716775
2159.0,-581.4355433695492
2160.0,-581.7333167726266
2161.0,-581.2527594494964
2162.0,-580.7722146279884
2163.0,-580.2916829440701
2164.0,-579.8111644231659
2165.0,-579.3306590764989
2166.0,-578.8501668925486
2167.0,-578.36968787594
2168.0,-577.88922202331
2169.0,-577.4087693256789
2170.0,-576.9283297860944
2171.0,-576.4479033923036
2172.0,-575.9674901488587
2173.0,-575.4870900444372
2174.0,-575.0067030783756
2175.0,-574.5263292471609
2176.0,-574.0459685416836
2177.0,-573.5656209594522
2178.0,-573.0852864960374
2179.0,-572.6049651471266
2180.0,-572.1246569081217
2181.0,-571.6443617741542
2182.0,-571.1640797406664
2183.0,-570.6838108031883
2184.0,-570.2035549571718
2185.0,-569.7233121987645
2186.0,-569.2430825239845
2187.0,-568.7628659280545
2188.0,-568.2826624066046
2189.0,-567.8024719556824
2190.0,-567.3222945719592
2191.0,-566.8421302506686
2192.0,-566.3619789876325
2193.0,-565.8818407787938
2194.0,-565.4017156212744
2195.0,-564.9216035104157
2196.0,-564.4415044422166
2197.0,-563.9614184126754
2198.0,-563.4813454187354
2199.0,-563.0012854562085
2200.0,-562.5212385211469
2201.0,-562.0412046096822
2202.0,-561.5611837184695
2203.0,-561.0811758438019
2204.0,-560.601180981738
2205.0,-560.1211991285138
2206.0,-559.6412302806772
2207.0,-559.1612744348628
2208.0,-558.6813315871493
2209.0,-558.2014017338695
2210.0,-557.7214848714666
2211.0,-557.2415809967064
2212.0,-556.7616901057595
2213.0,-556.2818121950277
2214.0,-555.8019472609238
2215.0,-555.3220953002841
2216.0,-554.8422563093532
2217.0,-554.3624302845877
2218.0,-553.8826172224449
2219.0,-553.4028171196189
2220.0,-552.9230299725635
2221.0,-552.4432557777396
2222.0,-551.9634945316476
2223.0,-551.4837462307888
2224.0,-551.0040108716667
2225.0,-550.5242884508303
2226.0,-550.0445789648688
2227.0,-549.5648824102475
2228.0,-549.0851987834935
2229.0,-548.6055280811358
2230.0,-548.125870299707
2231.0,-547.646225435742
2232.0,-547.1665934856286
2233.0,-546.686974445958
2234.0,-546.2073683132612
2235.0,-545.7277750840614
2236.0,-545.2481947548822
2237.0,-544.7686273222482
2238.0,-544.2890727825762
2239.0,-543.809531132286
2240.0,-543.3300023679611
2241.0,-542.850486486095
2242.0,-542.370983483179
2243.0,-541.8914933557016
2244.0,-541.4120161001459
2245.0,-540.9325517128362
2246.0,-540.4531001903271
2247.0,-539.9736615290781
2248.0,-539.4942357255441
2249.0,-539.0148227761763
2250.0,-538.535422677422
2251.0,-538.0560354257148
2252.0,-537.5766610174896
2253.0,-537.0972994491835
2254.0,-536.6179507172258
2255.0,-536.1386148180403
2256.0,-535.6592917480472
2257.0,-535.1799815036743
2258.0,-534.700684081419
2259.0,-534.2213994776489
2260.0,-533.7421276887804
2261.0,-533.2628687112267
2262.0,-532.783622541398
2263.0,-532.3043891757015
2264.0,-531.8251686106796
2265.0,-531.3459608427481
2266.0,-530.8667658682883
2267.0,-530.3875836837226
2268.0,-529.9084142854746
2269.0,-529.4292576699663
2270.0,-528.9501138336567
2271.0,-528.47098277309
2272.0,-527.991864484628
2273.0,-527.5127589647135
2274.0,-527.0336662097898
2275.0,-526.5545862163028
2276.0,-526.0755189806987
2277.0,-525.5964644997067
2278.0,-525.1174227697205
2279.0,-524.6383937871756
2280.0,-524.1593775485582
2281.0,-523.6797450315825
2282.0,-523.2001245831852
2283.0,-522.7205168185153
2284.0,-522.2409217633125
2285.0,-521.7613394301876
2286.0,-521.2817698079318
2287.0,-520.8022129036482
2288.0,-520.3226687134687
2289.0,-519.8431372321928
2290.0,-519.3636184615345
2291.0,-518.8841123932295
2292.0,-518.4046190303476
2293.0,-517.9251383648965
2294.0,-517.4456703964076
2295.0,-516.966215122308
2296.0,-516.4867725356279
2297.0,-516.0073426346362
2298.0,-515.527925416112
2299.0,-515.048520876954
2300.0,-514.5691290137647
2301.0,-514.0897498225162
2302.0,-513.6103832997929
2303.0,-513.1310294423524
2304.0,-512.6516882467965
2305.0,-512.1723597098869
2306.0,-511.69304382835435
2307.0,-511.2137405987494
2308.0,-510.7344500177152
2309.0,-510.2551720820168
2310.0,-509.77590678860304
2311.0,-509.29665413399994
2312.0,-508.8174141149071
2313.0,-508.3381867280634
2314.0,-507.8589719705943
2315.0,-507.37976983904156
2316.0,-506.90058033016214
2317.0,-506.4214034407134
2318.0,-505.94223916766686
2319.0,-505.46308750773744
2320.0,-504.98394845769417
2321.0,-504.50482201432476
2322.0,-504.0257081745646
2323.0,-503.5466069352474
2324.0,-503.06751829313936
2325.0,-502.58844224505765
2326.0,-502.10937878789946
2327.0,-501.63032791858353
2328.0,-501.1512896338868
2329.0,-500.6722639306512
2330.0,-500.19325080576596
2331.0,-499.7142502562616
2332.0,-499.23526227890875
2333.0,-498.7562868705796
2334.0,-498.2773240281503
2335.0,-497.7983737486685
2336.0,-497.3194360289424
2337.0,-496.84051086586544
2338.0,-496.36159825633246
2339.0,-495.8826981974007
2340.0,-495.40381068596207
2341.0,-494.92493571891305
2342.0,-494.44607329317796
2343.0,-493.9672234056817
2344.0,-493.48838605334976
2345.0,-493.0095612331719
2346.0,-492.53074894219134
2347.0,-492.05194917727977
2348.0,-491.57316193539316
2349.0,-491.0943872134902
2350.0,-490.6156250085319
2351.0,-490.13687531748343
2352.0,-489.6581381374101
2353.0,-489.17941346524907
2354.0,-488.7007012979815
2355.0,-488.2220016325984
2356.0,-487.74331446609574
2357.0,-487.2646397954728
2358.0,-486.78597761772164
2359.0,-486.3073279298387
2360.0,-485.82869072884284
2361.0,-485.3500660117463
2362.0,-484.87145377556567
2363.0,-484.3928540173215
2364.0,-483.9142667340382
2365.0,-483.43569192275146
2366.0,-482.9571295804899
2367.0,-482.47857970429067
2368.0,-482.00004229119406
2369.0,-481.52151733824496
2370.0,-481.0430048424928
2371.0,-480.5645048009519
2372.0,-480.08601721066134
2373.0,-479.60754206869296
2374.0,-479.1290793721019
2375.0,-478.650629117946
2376.0,-478.17219130328664
2377.0,-477.6937659251902
2378.0,-477.2153529807361
2379.0,-476.7369524669897
2380.0,-476.2585643810263
2381.0,-475.7801887199255
2382.0,-475.3018254807694
2383.0,-474.8234746606438
2384.0,-474.34513625665755
2385.0,-473.86681026590526
2386.0,-473.38849668547977
2387.0,-472.9101955124845
2388.0,-472.431906744026
2389.0,-471.95363037721427
2390.0,-471.47536640916735
2391.0,-470.9971148370126
2392.0,-470.51887565786683
2393.0,-470.0406488688569
2394.0,-469.56243446711386
2395.0,-469.0842324497714
2396.0,-468.60604281396917
2397.0,-468.12786555686586
2398.0,-467.6497006756043
2399.0,-467.17154816733307
2400.0,-466.6934080292088
2401.0,-466.6285562083499
2402.0,-466.5637161036022
2403.0,-466.498888312597
2404.0,-466.4340728607204
2405.0,-466.3692697609025
2406.0,-466.30447900229
2407.0,-466.23970059296545
2408.0,-466.1749345288796
2409.0,-466.1101808064437
2410.0,-466.04543942681346
2411.0,-465.98071038367044
2412.0,-465.91599367936226
2413.0,-465.8512893074107
2414.0,-465.78659726743564
2415.0,-465.72191755733377
2416.0,-465.6572501713458
2417.0,-465.5925951080752
2418.0,-465.527952364911
2419.0,-465.4633219393594
2420.0,-465.39870382863813
2421.0,-465.3340980293278
2422.0,-465.2695045386243
2423.0,-465.20492335389685
2424.0,-465.14035447235915
2425.0,-465.07579789129
2426.0,-465.0112536079556
2427.0,-464.94672161954855
2428.0,-464.8822019232992
2429.0,-464.81769451650763
2430.0,-464.7531993965788
2431.0,-464.688716560677
2432.0,-464.62424600606386
2433.0,-464.5597877300282
2434.0,-464.4953417301078
2435.0,-464.4309080034631
2436.0,-464.36648654739435
2437.0,-464.30207735920106
2438.0,-464.23768043629207
2439.0,-464.1732957759456
2440.0,-464.1089233754681
2441.0,-464.0445632321749
2442.0,-463.98021534345304
2443.0,-463.9158797066406
2444.0,-463.85155631904263
2445.0,-463.7872451779887
2446.0,-463.7229462808489
2447.0,-463.65865962500453
2448.0,-463.59438520776513
2449.0,-463.53012302647244
2450.0,-463.4658730784972
2451.0,-463.40163536129205
2452.0,-463.33740987215765
2453.0,-463.27319660845404
2454.0,-463.20899556754443
2455.0,-463.1448067469435
2456.0,-463.0806301439552
2457.0,-463.01646575595845
2458.0,-462.95231358033294
2459.0,-462.8881736145392
2460.0,-462.8240458559558
2461.0,-462.75993030196315
2462.0,-462.69582694995563
2463.0,-462.6317357973276
2464.0,-462.56765684147473
2465.0,-462.5035900798572
2466.0,-462.43953550999083
2467.0,-462.37549312921374
2468.0,-462.31146293495044
2469.0,-462.24744492462776
2470.0,-462.18343909567585
2471.0,-462.1194454455264
2472.0,-462.05546397166097
2473.0,-461.9914946715012
2474.0,-461.9275375424911
2475.0,-461.8635925820802
2476.0,-461.7996597877219
2477.0,-461.73573915687234
2478.0,-461.6718306870004
2479.0,-461.6079343755783
2480.0,-461.54405022006665
2481.0,-461.4801782179379
2482.0,-461.41631836666755
2483.0,-461.35247066373455
2484.0,-461.288635106622
2485.0,-461.2248116928218
2486.0,-461.1610004198204
2487.0,-461.0972012851121
2488.0,-461.03341428619433
2489.0,-460.9696394205672
2490.0,-460.90587668573573
2491.0,-460.8421260791796
2492.0,-460.77838759839705
2493.0,-460.7146612409113
2494.0,-460.650947004234
2495.0,-460.58724488587933
2496.0,-460.52355488336474
2497.0,-460.45987699421437
2498.0,-460.39621121597895
2499.0,-460.33255754617187
2500.0,-460.26891598232663
2501.0,-460.20528652197993
2502.0,-460.14166916267135
2503.0,-460.07806390194463
2504.0,-460.0144707373285
2505.0,-459.95088966637115
2506.0,-459.887320686628
2507.0,-459.82376379565187
2508.0,-459.76021899099857
2509.0,-459.69668627022736
2510.0,-459.63316563090007
2511.0,-459.56965707058185
2512.0,-459.50616058684034
2513.0,-459.4426761772472
2514.0,-459.3792038393757
2515.0,-459.3157435708029
2516.0,-459.25229536910916
2517.0,-459.18885923188935
2518.0,-459.12543515672724
2519.0,-459.06202314121117
2520.0,-458.99862318293435
2521.0,-458.94262283066087
2522.0,-458.8866338990781
2523.0,-458.8306569709635
2524.0,-458.7746920714172
2525.0,-458.71873921362186
2526.0,-458.6627983869133
2527.0,-458.60686959981416
2528.0,-458.55095284825376
2529.0,-458.4950481297649
2530.0,-458.439155445109
2531.0,-458.38327478920684
2532.0,-458.3274061639453
2533.0,-458.2715495638742
2534.0,-458.2157049886739
2535.0,-458.15987243656076
2536.0,-458.10405190260815
2537.0,-458.0482433856456
2538.0,-457.9924468834706
2539.0,-457.93666239399306
2540.0,-457.8808899148494
2541.0,-457.8251294430758
2542.0,-457.76938097628846
2543.0,-457.7136445122675
2544.0,-457.65792004864596
2545.0,-457.6022075830874
2546.0,-457.54650711325
2547.0,-457.4908186367568
2548.0,-457.4351421512488
2549.0,-457.3794776544246
2550.0,-457.3238251440684
2551.0,-457.26818461776713
2552.0,-457.21255607318733
2553.0,-457.1569395080146
2554.0,-457.10133492010334
2555.0,-457.0457423070516
2556.0,-456.9901616665526
2557.0,-456.9345929962983
2558.0,-456.8790362940361
2559.0,-456.82349155744805
2560.0,-456.76795878423013
2561.0,-456.71243797208217
2562.0,-456.6569291187656
2563.0,-456.60143222199997
2564.0,-456.54594727947693
2565.0,-456.49047428890896
2566.0,-456.4350132480483
2567.0,-456.37956415465914
2568.0,-456.3241270064333
2569.0,-456.268701801096
2570.0,-456.21328853638556
2571.0,-456.157887210079
2572.0,-456.10249781988136
2573.0,-456.04712036352663
2574.0,-455.99175483874967
2575.0,-455.93640124336594
2576.0,-455.88105957507923
2577.0,-455.82572983163317
2578.0,-455.77041201077105
2579.0,-455.7151061103286
2580.0,-455.65981212804843
2581.0,-455.604530061675
2582.0,-455.54925990896965
2583.0,-455.49400166769306
2584.0,-455.4387553356066
2585.0,-455.38352091051036
2586.0,-455.3282983902377
2587.0,-455.273087772517
2588.0,-455.2178890551279
2589.0,-455.1627022358515
2590.0,-455.10752731247084
2591.0,-455.05236428277135
2592.0,-454.99721314458793
2593.0,-454.9420738956927
2594.0,-454.8869465338793
2595.0,-454.83183105694775
2596.0,-454.7767274626993
2597.0,-454.72163574893784
2598.0,-454.66655591347416
2599.0,-454.6114879541205
2600.0,-454.556431868686
2601.0,-454.501387654986
2602.0,-454.44635531083713
2603.0,-454.3913348340598
2604.0,-454.33632622247654
2605.0,-454.2813294739314
2606.0,-454.2263445862428
2607.0,-454.1713715572432
2608.0,-454.1164103847675
2609.0,-454.0614610666534
2610.0,-454.00652360074145
2611.0,-453.9515979848541
2612.0,-453.8966842168276
2613.0,-453.84178229451635
2614.0,-453.78689221576656
2615.0,-453.7320139784265
2616.0,-453.67714758034685
2617.0,-453.6222930193807
2618.0,-453.56745029338435
2619.0,-453.512619400215
2620.0,-453.4578003377322
2621.0,-453.4029931037984
2622.0,-453.34819769627796
2623.0,-453.29341411303756
2624.0,-453.2386423519452
2625.0,-453.1838824108716
2626.0,-453.1291342876912
2627.0,-453.07439798027946
2628.0,-453.0196734865141
2629.0,-452.9649608042753
2630.0,-452.91025993144865
2631.0,-452.8555708659277
2632.0,-452.80089360559515
2633.0,-452.7462281483422
2634.0,-452.6915744920619
2635.0,-452.63693263465046
2636.0,-452.5823025740057
2637.0,-452.527684308007
2638.0,-452.47307783456097
2639.0,-452.4184831515747
2640.0,-452.3639002569536
2641.0,-452.29259179725625
2642.0,-452.22129450449927
2643.0,-452.15000894854103
2644.0,-452.07873515397614
2645.0,-452.00747313400336
2646.0,-451.9362228782361
2647.0,-451.8649843955664
2648.0,-451.7937576818791
2649.0,-451.7225427354766
2650.0,-451.651339556851
2651.0,-451.58014814176425
2652.0,-451.50896849179145
2653.0,-451.4378006022626
2654.0,-451.3666444729041
2655.0,-451.295500102158
2656.0,-451.2243674856331
2657.0,-451.1532466223349
2658.0,-451.08213751036317
2659.0,-451.0110401479345
2660.0,-450.9399545329778
2661.0,-450.8688806628627
2662.0,-450.7978185355098
2663.0,-450.7267681489945
2664.0,-450.6557295012524
2665.0,-450.5847025902215
2666.0,-450.51368741383914
2667.0,-450.44268397004066
2668.0,-450.3716922567627
2669.0,-450.30071227198385
2670.0,-450.2297440137446
2671.0,-450.1587874799412
2672.0,-450.08784266852996
2673.0,-450.0169095774803
2674.0,-449.9459882048988
2675.0,-449.87507854868505
2676.0,-449.80418060681563
2677.0,-449.73329437726653
2678.0,-449.6624198580705
2679.0,-449.59155704719245
2680.0,-449.52070594261215
2681.0,-449.44986654231343
2682.0,-449.37903884430847
2683.0,-449.3082228465901
2684.0,-449.2374185471389
2685.0,-449.1666259439439
2686.0,-449.0958450350226
2687.0,-449.0250758184003
2688.0,-448.95431829205233
2689.0,-448.8835724539776
2690.0,-448.81283830218297
2691.0,-448.7421158347033
2692.0,-448.67140504952295
2693.0,-448.6007059446465
2694.0,-448.5300185180794
2695.0,-448.45934276790865
2696.0,-448.38867869210856
2697.0,-448.3180262886934
2698.0,-448.2473855556774
2699.0,-448.17675649112584
2700.0,-448.1061390930522
2701.0,-448.03553335947186
2702.0,-447.9649392884089
2703.0,-447.89435687788693
2704.0,-447.82378612593004
2705.0,-447.7532270305954
2706.0,-447.6826795899659
2707.0,-447.6121438020385
2708.0,-447.54161966485185
2709.0,-447.4711071764461
2710.0,-447.4006063348631
2711.0,-447.3301171381454
2712.0,-447.2596395843522
2713.0,-447.18917367152454
2714.0,-447.11871939770987
2715.0,-447.0482767609591
2716.0,-446.97784575932417
2717.0,-446.9074263908589
2718.0,-446.83701865363355
2719.0,-446.76662254571943
2720.0,-446.6962380651666
2721.0,-446.62586521004005
2722.0,-446.5555039784063
2723.0,-446.4851543683336
2724.0,-446.4148163778925
2725.0,-446.3444900051563
2726.0,-446.2741752481988
2727.0,-446.2038721050966
2728.0,-446.1335805739278
2729.0,-446.06330065277274
2730.0,-445.9930323397138
2731.0,-445.9227756328171
2732.0,-445.85253053016186
2733.0,-445.7822970298402
2734.0,-445.71207512993817
2735.0,-445.6418648285429
2736.0,-445.57166612374374
2737.0,-445.5014790136306
2738.0,-445.43130349629723
2739.0,-445.3611395698362
2740.0,-445.29098723234335
2741.0,-445.2208464819157
2742.0,-445.1507173166512
2743.0,-445.0805997346505
2744.0,-445.0104937340223
2745.0,-444.9403993128712
2746.0,-444.8703164693005
2747.0,-444.80024520141905
2748.0,-444.73018550733605
2749.0,-444.66013738516324
2750.0,-444.5901008330116
2751.0,-444.52007584898826
2752.0,-444.4500624312136
2753.0,-444.38006057780456
2754.0,-444.3100702868796
2755.0,-444.24009155655926
2756.0,-444.1701243849651
2757.0,-444.1001687702155
2758.0,-444.03022471043596
2759.0,-443.960292203754
2760.0,-443.8903712482968
2761.0,-443.82244398805534
2762.0,-443.75452767095356
2763.0,-443.68662285523584
2764.0,-443.6187295650544
2765.0,-443.5508478136772
2766.0,-443.4829775908642
2767.0,-443.4151189055819
2768.0,-443.34727175377486
2769.0,-443.279436134359
2770.0,-443.21161204760796
2771.0,-443.1437994899086
2772.0,-443.0759984626031
2773.0,-443.0082089615164
2774.0,-442.94043098640276
2775.0,-442.8726645358679
2776.0,-442.8049096059704
2777.0,-442.73716619582206
2778.0,-442.6694343037246
2779.0,-442.60171392808803
2780.0,-442.53400506705674
2781.0,-442.4663077182588
2782.0,-442.39862187983135
2783.0,-442.3309475500533
2784.0,-442.2632847270754
2785.0,-442.19563340903596
2786.0,-442.12799359407416
2787.0,-442.060365280346
2788.0,-441.99274846599894
2789.0,-441.9251431492129
2790.0,-441.85754932821607
2791.0,-441.7899670011253
2792.0,-441.722396166103
2793.0,-441.6548368213218
2794.0,-441.5872889650521
2795.0,-441.5197525954166
2796.0,-441.4522277105926
2797.0,-441.38471430875666
2798.0,-441.317212388147
2799.0,-441.2497219469282
2800.0,-441.1822429832813
2801.0,-441.1147754953919
2802.0,-441.04731948146036
2803.0,-440.979874939677
2804.0,-440.9124418682253
2805.0,-440.8450202652939
2806.0,-440.7776101290816
2807.0,-440.7102114577902
2808.0,-440.6428242496026
2809.0,-440.57544850271074
2810.0,-440.50808421531946
2811.0,-440.4407313856712
2812.0,-440.3733900119384
2813.0,-440.30606009232133
2814.0,-440.23874162501994
2815.0,-440.17143460825724
2816.0,-440.1041390402251
2817.0,-440.0368549191259
2818.0,-439.96958224316256
2819.0,-439.90232101059576
2820.0,-439.8350712196268
2821.0,-439.76783286846023
2822.0,-439.70060595530896
2823.0,-439.63339047838645
2824.0,-439.56618643590696
2825.0,-439.49899382610016
2826.0,-439.43181264720846
2827.0,-439.3646428974331
2828.0,-439.2974845749958
2829.0,-439.23033767811893
2830.0,-439.16320220502536
2831.0,-439.0960781539392
2832.0,-439.0289655231073
2833.0,-438.961864310748
2834.0,-438.8947745150893
2835.0,-438.82769613436153
2836.0,-438.7606291667967
2837.0,-438.6935736106274
2838.0,-438.6265294640976
2839.0,-438.5594967254527
2840.0,-438.4924753929228
2841.0,-438.4254654647489
2842.0,-438.35846693917205
2843.0,-438.2914798144358
2844.0,-438.2245040887844
2845.0,-438.15753976046307
2846.0,-438.0905868277187
2847.0,-438.02364528880025
2848.0,-437.9567151419576
2849.0,-437.88979638544146
2850.0,-437.82288901750434
2851.0,-437.75599303639063
2852.0,-437.6891084403503
2853.0,-437.62223522764293
2854.0,-437.55537339652403
2855.0,-437.48852294525005
2856.0,-437.42168387207863
2857.0,-437.35485617526786
2858.0,-437.2880398530723
2859.0,-437.2212349037554
2860.0,-437.1544413255783
2861.0,-437.0876591168038
2862.0,-437.0208882756956
2863.0,-436.9541288005179
2864.0,-436.88738068954774
2865.0,-436.8206439410528
2866.0,-436.75391855329985
2867.0,-436.68720452455983
2868.0,-436.6205018531053
2869.0,-436.55381053720953
2870.0,-436.48713057514493
2871.0,-436.4204619651764
2872.0,-436.35380470558675
2873.0,-436.2871587946524
2874.0,-436.2205242306514
2875.0,-436.1539010118631
2876.0,-436.08728913656694
2877.0,-436.0206886030462
2878.0,-435.9540994095827
2879.0,-435.8875215544595
2880.0,-435.8209550359616
2881.0,-435.7793505615466
2882.0,-435.7377568273405
2883.0,-435.6961743813204
2884.0,-435.6546032471896
2885.0,-435.6130434382146
2886.0,-435.57149494430405
2887.0,-435.52995777443897
2888.0,-435.48843192461885
2889.0,-435.4469173941588
2890.0,-435.4054141831909
2891.0,-435.36392228850855
2892.0,-435.322441711303
2893.0,-435.28097244774165
2894.0,-435.23951449759954
2895.0,-435.19806785960293
2896.0,-435.156632530174
2897.0,-435.1152085084952
2898.0,-435.0737957929942
2899.0,-435.03239438218293
2900.0,-434.9910042743674
2901.0,-434.9496254673674
2902.0,-434.90825795946824
2903.0,-434.8669017490853
2904.0,-434.8255568345178
2905.0,-434.7842232140511
2906.0,-434.7429008859743
2907.0,-434.70158984858944
2908.0,-434.66029010019207
2909.0,-434.61900163909826
2910.0,-434.5777244636553
2911.0,-434.5364585721384
2912.0,-434.49520396285277
2913.0,-434.4539606341145
2914.0,-434.41272858435264
2915.0,-434.37150781182606
2916.0,-434.3302983148563
2917.0,-434.28910009176536
2918.0,-434.24791314087963
2919.0,-434.2067374605204
2920.0,-434.16557304900937
2921.0,-434.12441990466874
2922.0,-434.0832780258476
2923.0,-434.04214741087634
2924.0,-434.00102805807376
2925.0,-433.9599199657674
2926.0,-433.91882313229354
2927.0,-433.87773755599125
2928.0,-433.83666323518315
2929.0,-433.7956001682001
2930.0,-433.75454835337547
2931.0,-433.71350778905105
2932.0,-433.672478473553
2933.0,-433.6314604052131
2934.0,-433.5904535823653
2935.0,-433.54945800339175
2936.0,-433.50847366660633
2937.0,-433.46750057034774
2938.0,-433.4265387129543
2939.0,-433.3855880927807
2940.0,-433.34464870816527
2941.0,-433.30372055744664
2942.0,-433.2628036389663
2943.0,-433.2218979510659
2944.0,-433.18100349208726
2945.0,-433.14012026039086
2946.0,-433.09924825435496
2947.0,-433.05838747230416
2948.0,-433.01753791258835
2949.0,-432.97669957355856
2950.0,-432.9358724535665
2951.0,-432.89505655096525
2952.0,-432.85425186410635
2953.0,-432.81345839134474
2954.0,-432.77267613103464
2955.0,-432.73190508153203
2956.0,-432.6911452411923
2957.0,-432.65039660837283
2958.0,-432.6096591814394
2959.0,-432.5689329587584
2960.0,-432.52821793868475
2961.0,-432.48751411958114
2962.0,-432.44682149981054
2963.0,-432.4061400777379
2964.0,-432.36546985172765
2965.0,-432.3248108201304
2966.0,-432.28416298132055
2967.0,-432.24352633366465
2968.0,-432.20290087552917
2969.0,-432.1622866052822
2970.0,-432.1216835212919
2971.0,-432.0810916219355
2972.0,-432.04051090558687
2973.0,-431.9999413706141
2974.0,-431.9593830153913
2975.0,-431.91883583829264
2976.0,-431.87829983769376
2977.0,-431.83777501196806
2978.0,-431.7972613594733
2979.0,-431.7567588785966
2980.0,-431.71626756771406
2981.0,-431.67578742520294
2982.0,-431.6353184494404
2983.0,-431.594860638805
2984.0,-431.5544139916805
2985.0,-431.51397850644724
2986.0,-431.4735541814848
2987.0,-431.43314101517524
2988.0,-431.392739005901
2989.0,-431.35234815204586
2990.0,-431.31196845199486
2991.0,-431.2715999041357
2992.0,-431.2312425068534
2993.0,-431.1908962585344
2994.0,-431.15056115756715
2995.0,-431.1102372023399
2996.0,-431.06992439124286
2997.0,-431.0296227226616
2998.0,-430.9893321949887
2999.0,-430.9490528066162
3000.0,-430.90878455593634
3001.0,-430.8272015015156
3002.0,-430.74562899929106
3003.0,-430.6640675874345
3004.0,-430.58251728920635
3005.0,-430.5009781178925
3006.0,-430.41945006352256
3007.0,-430.33793313504407
3008.0,-430.2564273285079
3009.0,-430.17493264347314
3010.0,-430.0934490799849
3011.0,-430.0119766350695
3012.0,-429.930515309832
3013.0,-429.8490651007162
