helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8716560.0,0.0,-1,0.0,13.918202266345284,0.0,294.22813548686594,1.0,293.15,-7.030179153912112,64.09545053389652,292.9832810707185,0.0,291.15,-12.629892922592763,67.34436264985911,293.9397617779931,0.0,283.15,-37.54651490701267,62.711281705524456
8716620.0,0.0,-1,0.0,13.933757821900826,0.0,294.2270276690684,1.0,293.15,-7.048311644048091,64.09044579920607,292.98191008814115,0.0,291.15,-12.671464724389336,67.33958595758716,293.94003971120867,0.0,283.15,-37.44857633766436,62.699497908605665
8716680.0,0.0,-1,0.0,13.949313377456367,0.0,294.22591686842236,1.0,293.15,-7.066702378502207,64.085230819928,292.98053850331945,0.0,291.15,-12.713033039715805,67.33458035696273,293.9402945421085,0.0,283.15,-37.35004581288346,62.687618072122895
8716740.0,0.0,-1,0.0,13.964868933011985,0.0,294.22480307735,1.0,293.15,-7.085347365697828,64.0798031140862,292.97916632782983,0.0,291.15,-12.754597011070643,67.32934292073054,293.94052694522895,0.0,283.15,-37.25097824562412,62.67563662565121
8716800.0,0.0,-1,0.0,13.980424488567525,0.0,294.22368629331316,1.0,293.15,-7.104242460146569,64.07416072175181,292.9777935757154,0.0,291.15,-12.796155748999425,67.32387129341623,293.9407375844904,0.0,283.15,-37.15142618110268,62.66354853566776
8716860.0,0.0,-1,0.0,13.995980044123067,0.0,294.22256651307686,1.0,293.15,-7.1233838341311255,64.06830179397102,292.97642026225765,0.0,291.15,-12.83770826616026,67.31816324284361,293.9409270763221,0.0,283.15,-37.051439185805485,62.651349077470954
8716920.0,0.0,-1,0.0,14.01153559967861,0.0,294.22144374053164,1.0,293.15,-7.142767272016819,64.06222516561785,292.9750464056186,0.0,291.15,-12.87925357158379,67.31221728308952,293.9410960484449,0.0,283.15,-36.95106525903557,62.63903411994634
8716980.0,0.0,-1,0.0,14.02709115523415,0.0,294.22031795869026,1.0,293.15,-7.162390598978416,64.05592832468537,292.97367202077646,0.0,291.15,-12.92079034089179,67.30603046368459,293.941244942913,0.0,283.15,-36.85034671412742,62.62659906550263
8717040.0,0.0,-1,0.0,14.042646710789692,0.0,294.2191891893961,1.0,293.15,-7.182248540063206,64.04941177269076,292.9722971313493,0.0,291.15,-12.962317653733784,67.2996031232866,293.9413744301554,0.0,283.15,-36.74932845462445,62.614041173610005
8717100.0,0.0,-1,0.0,14.058202266345308,0.0,294.2180574505491,1.0,293.15,-7.202336391661468,64.04267594127056,292.9709217615279,0.0,291.15,-13.003834482858448,67.2929355257859,293.9414851109542,0.0,283.15,-36.648051787709804,62.60135794338676
8717160.0,0.0,-1,0.0,14.07375782190085,0.0,294.2169227507307,1.0,293.15,-7.222650395628776,64.03572077170364,292.9695459351667,0.0,291.15,-13.045339604135918,67.28602739815179,293.9415774937485,0.0,283.15,-36.54655484893726,62.58854680797994
