helics_simulation_time,Occupation[1],Occupation[2],Occupation[3],CooSea,TSetPoint[1],TSetPoint[2],TSetPoint[3],TSetPointZonSelCol[1],TSetPointZonSelCol[2],TSetPointZonSelCol[3],TSetDHWSelCon,TSetDHW
29340.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29400.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29460.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29520.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29580.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29640.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29700.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29760.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29820.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29880.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
29940.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30000.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30060.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30120.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30180.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30240.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30300.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30360.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30420.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30480.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30540.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30600.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30660.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30720.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30780.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30840.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30900.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
30960.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31020.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31080.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31140.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31200.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31260.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31320.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31380.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31440.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31500.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31560.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31620.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31680.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31740.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31800.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31860.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31920.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
31980.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32040.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32100.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32160.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32220.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32280.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32340.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32400.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32460.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32520.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32580.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32640.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32700.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32760.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32820.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32880.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
32940.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33000.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33060.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33120.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33180.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33240.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33300.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33360.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33420.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33480.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33540.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33600.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33660.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33720.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33780.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33840.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33900.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
33960.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34020.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34080.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34140.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34200.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34260.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34320.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34380.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34440.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34500.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34560.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34620.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34680.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34740.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34800.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34860.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34920.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
34980.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35040.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35100.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35160.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35220.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35280.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35340.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35400.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35460.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35520.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35580.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35640.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35700.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35760.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35820.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35880.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
35940.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36000.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36060.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36120.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36180.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36240.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36300.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36360.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36420.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36480.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36540.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36600.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36660.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36720.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36780.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36840.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36900.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
36960.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37020.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37080.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37140.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37200.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37260.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37320.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37380.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37440.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37500.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37560.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37620.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37680.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37740.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37800.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37860.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37920.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
37980.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38040.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38100.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38160.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38220.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38280.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38340.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38400.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38460.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38520.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38580.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38640.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38700.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38760.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38820.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38880.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
38940.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39000.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39060.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39120.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39180.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39240.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39300.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39360.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39420.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39480.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39540.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39600.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39660.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39720.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39780.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39840.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39900.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
39960.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40020.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40080.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40140.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40200.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40260.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40320.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40380.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40440.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40500.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40560.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40620.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40680.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40740.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40800.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40860.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40920.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
40980.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41040.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41100.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41160.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41220.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41280.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41340.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41400.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41460.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41520.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41580.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41640.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41700.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41760.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41820.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41880.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
41940.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42000.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42060.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42120.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42180.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42240.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42300.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42360.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42420.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42480.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42540.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42600.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42660.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42720.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42780.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42840.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42900.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
42960.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43020.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43080.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43140.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43200.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43260.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43320.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43380.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43440.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43500.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43560.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43620.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43680.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43740.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43800.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43860.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43920.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
43980.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44040.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44100.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44160.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44220.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44280.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44340.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44400.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44460.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44520.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44580.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44640.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44700.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44760.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44820.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44880.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
44940.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45000.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45060.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45120.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45180.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45240.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45300.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45360.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45420.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45480.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45540.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
45600.0,0.0,0.0,0.0,False,291.15,291.15,283.15,294.15,294.15,294.15,328.15,318.15
