helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8676000.0,0.0,-1,0.0,9.90385557608503,0.0,293.26014261823553,0.0,291.15,-149.48395218833974,63.06979676167093,292.7104237342543,0.0,291.15,-4.641234285787879,65.15959338948491,293.7539353335672,0.0,283.15,-37.07520118081288,60.80608931243374
8676300.0,0.0,-1,0.0,9.744009345926315,0.0,293.2722720605362,0.0,291.15,-146.36486709075,63.11297573404453,292.7226317678096,0.0,291.15,-3.9950197013151616,65.213279368301,293.7559467175165,0.0,283.15,-36.47771637203885,60.9081948161437
8676600.0,0.0,-1,0.0,9.581434941164389,0.0,293.28471988736544,0.0,291.15,-143.3113349149295,63.15948810817068,292.73524403556905,0.0,291.15,-3.3653339082433256,65.26896584979573,293.75786494892304,0.0,283.15,-35.8918507591265,61.01304623451672
8676900.0,0.0,-1,0.0,9.41657879037075,0.0,293.2975138321802,0.0,291.15,-140.3176180383532,63.20926890957389,292.7482715119202,0.0,291.15,-2.7488852355499613,65.32677781912349,293.7596936722478,0.0,283.15,-35.31773861705803,61.120840835394795
8677200.0,0.0,-1,0.0,9.249887322116743,0.0,293.3106429274771,0.0,291.15,-137.3805211347972,63.26228486881165,292.7616959154664,0.0,291.15,-2.143852155208915,65.3868302456236,293.76143958613824,0.0,283.15,-34.75525945315915,61.23166447087228
8677500.0,0.0,-1,0.0,9.081806964973945,0.0,293.3240696007437,0.0,291.15,-134.49875037155093,63.31860779295621,292.77548229579185,0.0,291.15,-1.5490304067814336,65.44928195287127,293.76310794978133,0.0,283.15,-34.20435642821372,61.34557914801305
8677800.0,0.0,-1,0.0,8.912784147513548,0.0,293.3377314162857,0.0,291.15,-131.67241181220626,63.37833395619188,292.78957557719156,0.0,291.15,-0.9639987808865715,65.51428940123327,293.7647029690241,0.0,283.15,-33.664893190699736,61.462579723788615
8678100.0,0.0,-1,0.0,8.743265298307278,0.0,293.35154877376374,0.0,291.15,-128.9162482049121,63.44157328414883,292.8039054951332,0.0,291.15,-0.3972230837324098,65.58200480095711,293.76622727378106,0.0,283.15,-33.13670710455617,61.58260749301113
8678400.0,0.0,-1,0.0,8.573696845926253,0.0,293.36538289547127,0.0,291.15,-126.28922856489243,63.50861106973639,292.8183838841421,0.0,291.15,0.11552544521372887,65.65258583110317,293.7676819462381,0.0,283.15,-32.6196063709087,61.705548312245014
8678700.0,0.0,-1,0.0,8.404525218942126,0.0,293.3790832805046,0.0,291.15,-123.77928570284575,63.57972936002215,292.83290632816,0.0,291.15,0.5834898594677611,65.726196581907,293.76906639821146,0.0,283.15,-32.113387515846114,61.83123784038261
8679000.0,0.0,-1,0.0,8.236196845926315,0.0,293.392507107953,0.0,291.15,-121.36400281293405,63.65514116376918,292.8473633784241,0.0,291.15,1.0223569275810132,65.80297279510037,293.77037841198717,0.0,283.15,-31.617865095285666,61.959469079046016
